     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       256,       131,         0,    2.26,pymatching,97b0f74a208ad01d6d9c5c95d74aafdbd07988c9bec93a41e6979f4967f49d5b,"{""d"":11,""k"":33,""p"":0.1}",
       896,       419,         0,    3.08,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
       384,       208,         0,    3.44,pymatching,97b0f74a208ad01d6d9c5c95d74aafdbd07988c9bec93a41e6979f4967f49d5b,"{""d"":11,""k"":33,""p"":0.1}",
      1280,       685,         0,    4.32,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
       128,        59,         0,   0.445,pymatching,1cee4bbcea7ba18d9045a2311f8a9479665bd99769e9b9911d0e9e5b35d64a87,"{""d"":9,""k"":27,""p"":0.1}",
    434176,        45,         0,    30.3,pymatching,0921bd8f6c690e9e1b257a1a04bb7f60c78f75579e562ecc916862cada626de8,"{""d"":11,""k"":33,""p"":0.002}",
         1,         0,         0,   0.010,pymatching,0921bd8f6c690e9e1b257a1a04bb7f60c78f75579e562ecc916862cada626de8,"{""d"":11,""k"":33,""p"":0.002}",
       272,         0,         0,   0.021,pymatching,0921bd8f6c690e9e1b257a1a04bb7f60c78f75579e562ecc916862cada626de8,"{""d"":11,""k"":33,""p"":0.002}",
      1024,         0,         0,   0.075,pymatching,0921bd8f6c690e9e1b257a1a04bb7f60c78f75579e562ecc916862cada626de8,"{""d"":11,""k"":33,""p"":0.002}",
      1024,         0,         0,   0.074,pymatching,0921bd8f6c690e9e1b257a1a04bb7f60c78f75579e562ecc916862cada626de8,"{""d"":11,""k"":33,""p"":0.002}",
      1024,         0,         0,   0.075,pymatching,0921bd8f6c690e9e1b257a1a04bb7f60c78f75579e562ecc916862cada626de8,"{""d"":11,""k"":33,""p"":0.002}",
      1024,         0,         0,   0.076,pymatching,0921bd8f6c690e9e1b257a1a04bb7f60c78f75579e562ecc916862cada626de8,"{""d"":11,""k"":33,""p"":0.002}",
      2048,         0,         0,   0.148,pymatching,0921bd8f6c690e9e1b257a1a04bb7f60c78f75579e562ecc916862cada626de8,"{""d"":11,""k"":33,""p"":0.002}",
      2048,         0,         0,   0.146,pymatching,0921bd8f6c690e9e1b257a1a04bb7f60c78f75579e562ecc916862cada626de8,"{""d"":11,""k"":33,""p"":0.002}",
