     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1024,        73,         0,   0.185,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
      4096,       447,         0,   0.370,pymatching,fc7b9b116e72c87dc2e41a1a621ff3500830bd9223d2ea76a6cccfab26c1fd62,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,        79,         0,   0.177,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
         1,         0,         0,   0.012,pymatching,5b64fb9ce82e2026b86c765014c78caab3968bf9c39836d5b634e2c412a8196e,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.09999999999999999}",
       272,        12,         0,   0.085,pymatching,5b64fb9ce82e2026b86c765014c78caab3968bf9c39836d5b634e2c412a8196e,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.09999999999999999}",
      2048,       159,         0,   0.438,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,        52,         0,   0.325,pymatching,5b64fb9ce82e2026b86c765014c78caab3968bf9c39836d5b634e2c412a8196e,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,        50,         0,   0.284,pymatching,5b64fb9ce82e2026b86c765014c78caab3968bf9c39836d5b634e2c412a8196e,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.09999999999999999}",
      2048,       164,         0,   0.356,pymatching,2d4b0ecc94e57a6ce2babb062e0b980ce48ceaf8aca0722541186a0531b6b720,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.09999999999999999}",
      1024,        60,         0,   0.271,pymatching,5b64fb9ce82e2026b86c765014c78caab3968bf9c39836d5b634e2c412a8196e,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.09999999999999999}",
