     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    577536,       376,         0,    8.31,pymatching,447261c4798a1cfd1ac2cc5686b67dfbc8e41a622adda1138fd66002dc0291b6,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.0026826957952797246}",
    603136,        10,         0,    32.1,pymatching,07a2748a4e4a143734afdeb960fe7d5aea40f8e006759acbfe9146cc9cc8186d,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0013894954943731374}",
    355328,         0,         0,    32.1,pymatching,d6ec1546a610b1d66c1c5e5375a14ac2a0c027e677e83982016e2efadbe70e86,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.0013894954943731374}",
    221184,         1,         0,    11.7,pymatching,95ef1e2f063c1de1f71acca7933704c20820895612490481e62588f4639521ca,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0019306977288832496}",
    129024,         0,         0,    11.7,pymatching,2cb525e64f61b99176c2fe956e5b7fcc04e5569f8c494550292cd0b24c3b3289,"{""d"":13,""k"":39,""p"":0.001,""p_bell"":0.0019306977288832496}",
    786432,        75,         0,    22.9,pymatching,04133836a4d3c4922230588a3eaee67ef0e943520754bf3212ab7114ba265253,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0019306977288832496}",
    808960,       466,         0,    11.6,pymatching,447261c4798a1cfd1ac2cc5686b67dfbc8e41a622adda1138fd66002dc0291b6,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.0026826957952797246}",
    165295,       103,         0,    2.38,pymatching,447261c4798a1cfd1ac2cc5686b67dfbc8e41a622adda1138fd66002dc0291b6,"{""d"":7,""k"":21,""p"":0.001,""p_bell"":0.0026826957952797246}",
       273,         0,         0,   0.012,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
      1024,         1,         0,   0.031,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
      1024,         0,         0,   0.029,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
      1024,         0,         0,   0.031,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
      2048,         0,         0,   0.063,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
      2048,         0,         0,   0.061,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
      3072,         0,         0,   0.091,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
      4096,         1,         0,   0.124,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
      5120,         1,         0,   0.152,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
      7168,         0,         0,   0.220,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
    243119,        23,         0,    7.12,pymatching,04133836a4d3c4922230588a3eaee67ef0e943520754bf3212ab7114ba265253,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0019306977288832496}",
       273,         0,         0,   0.022,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
      1024,         0,         0,   0.063,pymatching,534d579a4d6e8ec5439184786fb5c6faff799a475084b988db241695394e1814,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.0026826957952797246}",
     10240,         1,         0,   0.312,pymatching,84d207f93cdd652308acb0ea1a097d4839b0d6684b93620944d17ee6e8cfbfa9,"{""d"":9,""k"":27,""p"":0.001,""p_bell"":0.0026826957952797246}",
