     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1024,       375,         0,   0.040,pymatching,2ec463ac8051e7ea15e7982701f05cae0f517d33d5517088cbf3b8bd9c2a11c4,"{""d"":5,""k"":15,""p"":0.008,""p_bell"":0.01}",
      1024,       379,         0,   0.044,pymatching,2ec463ac8051e7ea15e7982701f05cae0f517d33d5517088cbf3b8bd9c2a11c4,"{""d"":5,""k"":15,""p"":0.008,""p_bell"":0.01}",
      1024,       396,         0,   0.045,pymatching,2ec463ac8051e7ea15e7982701f05cae0f517d33d5517088cbf3b8bd9c2a11c4,"{""d"":5,""k"":15,""p"":0.008,""p_bell"":0.01}",
      1024,       379,         0,   0.043,pymatching,2ec463ac8051e7ea15e7982701f05cae0f517d33d5517088cbf3b8bd9c2a11c4,"{""d"":5,""k"":15,""p"":0.008,""p_bell"":0.01}",
      2048,       771,         0,   0.091,pymatching,2ec463ac8051e7ea15e7982701f05cae0f517d33d5517088cbf3b8bd9c2a11c4,"{""d"":5,""k"":15,""p"":0.008,""p_bell"":0.01}",
      2048,       815,         0,   0.102,pymatching,2ec463ac8051e7ea15e7982701f05cae0f517d33d5517088cbf3b8bd9c2a11c4,"{""d"":5,""k"":15,""p"":0.008,""p_bell"":0.01}",
       273,       116,         0,   0.075,pymatching,712a7d1ebc404263cd3d78a32b5cde31f352b58ae594bec8990168ac74826b20,"{""d"":7,""k"":21,""p"":0.008,""p_bell"":0.01}",
      2048,       330,         0,   0.803,pymatching,a8588fbc41c702df986d92bb02a78668ff6be86f69e3b7fba8eb0456f4b7bb99,"{""d"":11,""k"":33,""p"":0.005,""p_bell"":0.01}",
      1024,       437,         0,   0.139,pymatching,712a7d1ebc404263cd3d78a32b5cde31f352b58ae594bec8990168ac74826b20,"{""d"":7,""k"":21,""p"":0.008,""p_bell"":0.01}",
      1024,       438,         0,   0.128,pymatching,712a7d1ebc404263cd3d78a32b5cde31f352b58ae594bec8990168ac74826b20,"{""d"":7,""k"":21,""p"":0.008,""p_bell"":0.01}",
    157696,       624,         0,    8.39,pymatching,82da7a5b85d2cf4a077b25505c9a8b13268c0736f5e4f84c765bf1a110a74b70,"{""d"":9,""k"":27,""p"":0.002,""p_bell"":0.01}",
      1024,       421,         0,   0.140,pymatching,712a7d1ebc404263cd3d78a32b5cde31f352b58ae594bec8990168ac74826b20,"{""d"":7,""k"":21,""p"":0.008,""p_bell"":0.01}",
      1024,       460,         0,   0.140,pymatching,712a7d1ebc404263cd3d78a32b5cde31f352b58ae594bec8990168ac74826b20,"{""d"":7,""k"":21,""p"":0.008,""p_bell"":0.01}",
      1024,       438,         0,   0.147,pymatching,712a7d1ebc404263cd3d78a32b5cde31f352b58ae594bec8990168ac74826b20,"{""d"":7,""k"":21,""p"":0.008,""p_bell"":0.01}",
      1024,       425,         0,   0.161,pymatching,712a7d1ebc404263cd3d78a32b5cde31f352b58ae594bec8990168ac74826b20,"{""d"":7,""k"":21,""p"":0.008,""p_bell"":0.01}",
      1024,       447,         0,   0.134,pymatching,712a7d1ebc404263cd3d78a32b5cde31f352b58ae594bec8990168ac74826b20,"{""d"":7,""k"":21,""p"":0.008,""p_bell"":0.01}",
     84992,       130,         0,    8.43,pymatching,3ce9de4151f6221d2233328e3bd838dff94ebd5941d5242b1dcbc9dcacc57c2b,"{""d"":11,""k"":33,""p"":0.002,""p_bell"":0.01}",
     18432,       258,         0,    3.16,pymatching,42cb1a0fcd9a245f509ee4470f7130667e1c48b0d3782df79b33471bf5f30b63,"{""d"":11,""k"":33,""p"":0.003,""p_bell"":0.01}",
       273,       118,         0,   0.092,pymatching,edab6b1395497ab755ffcf056d17fddd0ae52f604e222645f375a532ab31bae2,"{""d"":9,""k"":27,""p"":0.008,""p_bell"":0.01}",
      3072,       497,         0,    1.15,pymatching,a8588fbc41c702df986d92bb02a78668ff6be86f69e3b7fba8eb0456f4b7bb99,"{""d"":11,""k"":33,""p"":0.005,""p_bell"":0.01}",
    236544,         5,         0,    11.7,pymatching,3b92e24d79b73cdd442a821984a1b789795d3379bbfab46799919da07f195c33,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.01}",
      1024,       443,         0,   0.347,pymatching,edab6b1395497ab755ffcf056d17fddd0ae52f604e222645f375a532ab31bae2,"{""d"":9,""k"":27,""p"":0.008,""p_bell"":0.01}",
      1024,       494,         0,   0.379,pymatching,edab6b1395497ab755ffcf056d17fddd0ae52f604e222645f375a532ab31bae2,"{""d"":9,""k"":27,""p"":0.008,""p_bell"":0.01}",
      2048,       310,         0,   0.812,pymatching,a8588fbc41c702df986d92bb02a78668ff6be86f69e3b7fba8eb0456f4b7bb99,"{""d"":11,""k"":33,""p"":0.005,""p_bell"":0.01}",
        17,         4,         0,   0.019,pymatching,77315ddb2a9dbb52486b15c5c44895042f0bad0d2a52dc11d46f88192e0acc26,"{""d"":11,""k"":33,""p"":0.008,""p_bell"":0.01}",
      1024,       458,         0,   0.392,pymatching,edab6b1395497ab755ffcf056d17fddd0ae52f604e222645f375a532ab31bae2,"{""d"":9,""k"":27,""p"":0.008,""p_bell"":0.01}",
